algorithm,seed,environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,agent3/mean_episode_returns,agent3/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
maa2c,0,1500000,0.0628456994891166,0.1,0.29999998,0.0,0.0,0.0,0.0,0.1,0.29999998,4.498642444610596,6.429927349090576,500.0,0.2,2.2513094098016158,0.0,0.4,0.0002064149570487,300,12.734163284301758
maa2c,0,2000000,0.3754488527774811,0.1,0.29999998,0.1,0.29999998,0.0,0.0,0.0,0.0,4.070427894592285,8.00619888305664,500.0,0.2,2.418368044300587,0.0,0.4,0.0002954119458028,400,15.261500358581545
maa2c,0,2500000,-0.0069984695874154,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,4.125647068023682,4.186001777648926,500.0,0.1,2.251530689801439,0.0,0.29999998,0.0003039883715233,500,8.386000633239746
maa2c,0,3000000,0.117429494857788,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,4.059082984924316,4.767511367797852,500.0,0.1,2.759948985099618,0.0,0.29999998,0.0006924395133588,600,9.300163269042969
maa2c,0,3500000,0.0140059432014822,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,3.828339099884033,5.286354064941406,500.0,0.1,2.001275037899904,0.0,0.29999998,0.0002880340080038,700,10.544695854187012
maa2c,0,4000000,-0.4516174793243408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.564263343811035,-0.366023987531662,500.0,0.0,2.187011652000365,0.0,0.0,0.0003964271063838,800,0.1711869686841964
maa2c,0,4500000,1.1171587705612185,0.0,0.0,0.1,0.29999998,0.2,0.4,0.2,0.4,3.6582460403442383,32.991844177246094,500.0,0.5,2.3990812971991544,0.0,0.67082036,0.0003444796301846,900,63.74937057495117
maa2c,0,5000000,1.1171472072601318,0.0,0.0,0.1,0.29999998,0.0,0.0,0.1,0.29999998,3.061720609664917,13.823497772216797,500.0,0.2,2.475553198400303,0.0,0.4,0.0003967775005844,1000,25.41270065307617
maa2c,0,5500000,-0.9245300889015198,0.1,0.29999998,0.0,0.0,0.0,0.0,0.0,0.0,3.139249086380005,5.535971164703369,500.0,0.1,2.417549759698886,0.0,0.29999998,0.0010950649847811,1100,12.921002388000488
maa2c,0,6000000,-0.094592846930027,0.2,0.4,0.0,0.0,0.2,0.4,0.1,0.29999998,3.362332820892334,29.25079727172852,500.0,0.5,2.247346283299703,0.0,0.8062258,0.0003157739235515,1200,58.69078063964844
maa2c,0,6500000,0.1892245858907699,0.1,0.29999998,0.2,0.4,0.0,0.0,0.2,0.4,3.335099220275879,28.119279861450195,500.0,0.5,2.182185776901315,0.0,0.5,0.0003575328255937,1300,55.860111236572266
maa2c,0,7000000,-0.0060260710306465,0.1,0.29999998,0.3,0.45825756,0.4,0.48989797,0.1,0.29999998,2.2620227336883545,45.986759185791016,500.0,0.9,2.3287286799997675,0.0,0.53851646,0.000444535722874,1400,91.9855728149414
maa2c,0,7500000,0.0360574051737785,0.1,0.29999998,0.1,0.29999998,0.3,0.45825756,0.0,0.0,1.7700861692428589,22.24445533752441,500.0,0.5,3.88078202129982,0.0,0.67082036,0.000785293905155,1500,44.41679763793945
maa2c,0,8000000,0.2663784325122833,0.3,0.45825756,0.2,0.4,0.2,0.4,0.2,0.4,2.1045732498168945,33.84195709228516,500.0,0.9,7.172692751799332,0.0,1.0440307,0.000432961202838,1600,67.15115356445312
maa2c,0,8500000,-0.7166447043418884,0.1,0.29999998,0.3,0.45825756,0.3,0.45825756,0.2,0.4,1.7302086353302002,26.77910614013672,500.0,0.9,1.962007054699643,0.0,0.9433981,0.0003310343569684,1700,54.99150085449219
maa2c,0,9000000,-0.1035347431898117,0.4,0.489898,0.2,0.4,0.2,0.4,0.3,0.45825756,1.2535488605499268,31.086015701293945,500.0,1.1,2.324289877600677,0.0,1.0440307,0.0002367631339479,1800,62.37910079956055
maa2c,0,9500000,-0.4158557057380676,0.1,0.29999998,0.1,0.29999998,0.5,0.67082036,0.2,0.4,1.5545943975448608,21.285398483276367,500.0,0.9,1.8916879455995512,0.0,0.9433981,0.0004367174874229,1900,43.40250778198242
maa2c,0,10000000,0.1180605739355087,0.3,0.45825756,0.3,0.45825756,0.7,0.45825756,0.2,0.4,1.537791132926941,32.14482498168945,500.0,1.5,2.142678520400659,0.0,1.118034,0.0001386758672586,2000,64.05352783203125
maa2c,0,10500000,-0.2875669300556183,0.1,0.29999998,0.3,0.45825756,0.1,0.29999998,0.3,0.45825756,1.2906523942947388,15.266545295715332,500.0,0.8,3.2094543322004028,0.0,0.7483315,0.0010597483004957,2100,31.10822486877441
maa2c,0,11000000,-0.0597572512924671,0.2,0.4,0.5,0.5,0.6,0.48989794,0.6,0.48989797,1.4117425680160522,32.6163215637207,500.0,1.9,2.020117111098807,0.0,0.9433981,0.0002716408819273,2200,65.35215759277344
maa2c,0,11500000,-0.50669926404953,0.3,0.45825756,0.3,0.45825756,0.4,0.48989797,0.4,0.48989797,1.5169713497161863,22.681245803833008,500.0,1.4,3.689872861400363,0.0,0.48989797,0.0002374553385961,2300,46.37588882446289
maa2c,0,12000000,-0.2454130053520202,0.6,0.48989797,0.4,0.48989797,0.4,0.489898,0.3,0.45825756,1.3072389364242554,25.457462310791016,500.0,1.7,1.932598356100789,0.0,0.9,0.0002209087266516,2400,51.4057502746582
maa2c,0,12500000,0.3431233763694763,0.4,0.489898,0.4,0.489898,0.5,0.5,0.4,0.48989797,1.861660718917847,23.99972152709961,500.0,1.7,2.2867394630986384,0.0,0.90000004,0.0005192050743737,2500,47.31319808959961
maa2c,0,13000000,0.0363445878028869,0.6,0.48989794,0.7,0.45825756,0.5,0.67082036,0.6,0.48989797,1.8841099739074707,30.45968246459961,500.0,2.4,2.289033629799087,0.0,1.3564659,0.000151261762243,2600,60.846675872802734
maa2c,0,13500000,0.4736585021018982,0.4,0.48989797,0.6,0.66332495,0.6,0.48989797,0.5,0.5,1.907731056213379,25.85152244567871,500.0,2.1,1.9716783539006428,0.0,0.9433981,0.0002889331039677,2700,50.75572967529297
maa2c,0,14000000,-1.1033743619918823,0.1,0.29999998,0.5,0.5,0.8,0.6,0.4,0.48989797,1.833021879196167,21.04934883117676,500.0,1.8,2.134454446299787,0.0,1.1661904,0.0007464206667089,2800,44.30544662475586
maa2c,0,14500000,-0.0175416804850101,0.4,0.48989797,0.8,0.4,0.6,0.48989797,0.6,0.8,1.4443234205245972,24.01884078979492,500.0,2.4,2.802813511100976,0.0,1.0198039,0.0014058536782688,2900,48.0727653503418
maa2c,0,15000000,0.0356338061392307,0.8,0.6,0.6,0.8,0.4,0.48989797,0.6,0.48989794,1.7842038869857788,25.571054458618164,500.0,2.4,2.1217113254992,0.0,1.6248076,0.0001940899804638,3000,51.07084274291992
maa2c,0,15500000,0.0335443131625652,0.4,0.48989797,0.2,0.4,0.6,0.48989797,0.6,0.66332495,1.4604383707046509,16.40687370300293,500.0,1.8,2.2784970145010446,0.0,1.1661904,0.000655992217909,3100,32.74665832519531
maa2c,0,16000000,-0.4481539130210876,0.4,0.48989797,0.5,0.5,0.5,0.5,0.3,0.45825756,1.294381856918335,14.805434226989746,500.0,1.7,1.967278258098668,0.0,0.9,0.0004554210607352,3200,30.50717544555664
maa2c,0,16500000,-0.2201605439186096,0.5,0.5,0.9,0.53851646,0.4,0.66332495,0.3,0.45825756,1.3091427087783811,16.762222290039062,500.0,2.1,2.129464291600016,0.0,1.0440307,0.0004501793718591,3300,33.96476745605469
maa2c,0,17000000,-0.0500683896243572,0.5,0.5,0.6,0.48989794,0.6,0.66332495,0.7,0.64031243,1.7757879495620728,18.828350067138672,500.0,2.4,2.145270462299959,0.0,1.1135528,0.0007415269163776,3400,37.7568359375
maa2c,0,17500000,0.4380796253681183,0.5,0.5,0.9,0.9433981,0.6,0.8,0.7,0.45825756,1.6740833520889282,22.022993087768555,500.0,2.7,2.1035071774989773,0.0,1.6155494,0.0004433020149018,3500,43.16982650756836
maa2c,0,18000000,-0.0841408520936966,0.9,0.29999998,0.5,0.67082036,0.7,0.64031243,0.5,0.5,1.5626071691513062,17.890827178955078,500.0,2.6,2.122274541998922,0.0,0.9165151,0.000210520654436,3600,35.94993591308594
maa2c,0,18500000,-0.5418584942817688,0.3,0.45825756,0.7,0.45825756,0.9,0.53851646,0.6,0.48989797,1.806094527244568,16.944181442260742,500.0,2.5,2.2464190011996834,0.0,1.3601471,0.0001853125890277,3700,34.97208023071289
maa2c,0,19000000,-0.0243592131882905,0.6,0.48989797,1.0,0.4472136,0.5,0.5,0.6,0.66332495,1.6826339960098269,17.899656295776367,500.0,2.7,5.342650719199446,0.0,1.4177446,0.0006492506355407,3800,35.84803009033203
maa2c,0,19500000,-0.1357389390468597,0.9,0.29999998,0.6,0.48989794,0.7,0.9,0.6,0.66332495,1.546296238899231,18.38270568847656,500.0,2.8,2.2114236125999014,0.0,1.4,0.0002828307350202,3900,37.036888122558594
maa2c,0,20000000,-0.0572115667164325,0.8,0.6,0.7,0.45825756,0.5,0.5,0.7,0.45825756,1.4202561378479004,17.02304458618164,500.0,2.7,1.9492207602001144,0.0,1.0049876,0.0008036178195992,4000,34.1605110168457
maa2c,1,500000,-0.2745409309864044,0.0,0.0,0.0,0.0,0.1,0.29999998,0.0,0.0,3.934922218322754,3.6754801273345943,500.0,0.1,2.132017855199956,0.0,0.29999998,0.0002859543360132,100,7.9000420570373535
maa2c,1,1000000,-0.0738245844841003,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.45825756,3.7961559295654297,11.372414588928224,500.0,0.3,1.93580208170024,0.0,0.45825756,0.0002387859948691,200,22.892478942871094
maa2c,1,1500000,0.1154978647828102,0.1,0.29999998,0.0,0.0,0.1,0.29999998,0.0,0.0,3.464977264404297,8.874831199645996,500.0,0.2,2.1673333540002204,0.0,0.59999996,0.0007828729711681,300,17.518667221069336
maa2c,1,2000000,0.004289137199521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924330949783325,0.0113303307443857,500.0,0.0,2.248707800999909,0.0,0.0,0.0002444070848941,400,0.0140823880210518
maa2c,1,2500000,0.1917814016342163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7799463272094727,0.2143251597881317,500.0,0.0,2.270771647800575,0.0,0.0,0.0004010828360357,500,0.0450875274837017
maa2c,1,3000000,0.3836646676063537,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,3.885698318481445,6.937015056610107,500.0,0.1,2.131741821599644,0.0,0.29999998,0.0003031920051295,600,13.106700897216797
maa2c,1,3500000,0.2964289486408233,0.0,0.0,0.0,0.0,0.1,0.29999998,0.0,0.0,3.254237651824951,7.47882604598999,500.0,0.1,2.230662157500774,0.0,0.29999998,0.0002403860724173,700,14.36479377746582
maa2c,1,4000000,0.1378802210092544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070296764373779,0.1622239500284195,500.0,0.0,2.204615873700459,0.0,0.0,0.0003261484540687,800,0.0486874505877494
maa2c,1,4500000,0.0529939197003841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214510917663574,0.0766282677650451,500.0,0.0,2.006654136500947,0.0,0.0,0.0004204346414956,900,0.0472686998546123
maa2c,1,5000000,-0.0827742740511894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515131950378418,0.0147552043199539,500.0,0.0,2.4035698225008675,0.0,0.0,0.000422985346801,1000,0.1950589567422866
maa2c,1,5500000,-1.1177527904510498,0.1,0.29999998,0.0,0.0,0.0,0.0,0.0,0.0,3.614225387573242,6.896652221679688,500.0,0.1,1.993989645399779,0.0,0.29999998,0.000292266157369,1100,16.028810501098633
maa2c,1,6000000,1.240352749824524,0.1,0.29999998,0.3,0.45825756,0.0,0.0,0.0,0.0,2.939290761947632,28.647071838378903,500.0,0.4,2.334312281599341,0.0,0.66332495,0.0005914810369934,1200,54.813438415527344
maa2c,1,6500000,0.4393956065177917,0.3,0.45825756,0.2,0.4,0.0,0.0,0.1,0.29999998,3.7261340618133545,36.66523742675781,500.0,0.6,2.1018049614995107,0.0,0.66332495,0.0002562351902737,1300,72.4516830444336
maa2c,1,7000000,0.9399261474609376,0.0,0.0,0.4,0.489898,0.2,0.4,0.5,0.67082036,3.832150459289551,60.08258056640625,500.0,1.1,4.564506383200569,0.0,1.1357816,0.0012518751630636,1400,118.28530883789062
maa2c,1,7500000,-0.2769103646278381,0.2,0.4,0.0,0.0,0.1,0.29999998,0.2,0.4,2.3424770832061768,22.358299255371094,500.0,0.5,1.966125456400914,0.0,0.67082036,0.0001880373603127,1500,45.27042007446289
maa2c,1,8000000,-0.5284055471420288,0.2,0.4,0.5,0.67082036,0.1,0.29999998,0.2,0.4,1.7658603191375732,36.72408676147461,500.0,1.0,2.1611078249999998,0.0,1.0954452,0.0002337567174448,1600,74.5049819946289
maa2c,1,8500000,0.2983416020870209,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,2.009098052978516,13.819666862487791,500.0,0.4,2.202173748099085,0.0,0.489898,0.001060692818943,1700,27.04265022277832
maa2c,1,9000000,-0.4893750846385956,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,0.0,0.0,1.7821853160858154,10.074751853942873,500.0,0.3,2.041522050799904,0.0,0.45825756,0.0007674460632099,1800,21.128253936767575
maa2c,1,9500000,-0.2538786232471466,0.4,0.489898,0.3,0.45825756,0.3,0.45825756,0.1,0.29999998,1.3780323266983032,28.952598571777344,500.0,1.1,1.894220648999544,0.0,0.7,0.0002750155136534,1900,58.41295623779297
maa2c,1,10000000,0.2242298126220703,0.5,0.5,0.5,0.5,0.4,0.48989797,0.4,0.48989797,1.978809356689453,40.741188049316406,500.0,1.8,7.539793544999338,0.0,0.87177974,0.0023517081544559,2000,81.03392028808594
maa2c,1,10500000,-1.337520718574524,0.2,0.4,0.5,0.5,0.4,0.48989797,0.1,0.29999998,1.3943227529525757,24.33982276916504,500.0,1.2,2.2002437022998493,0.0,0.87177974,0.0003310785174813,2100,51.35468673706055
maa2c,1,11000000,0.0327770039439201,0.2,0.4,0.5,0.5,0.3,0.45825756,0.4,0.48989797,1.7805298566818235,26.22002410888672,500.0,1.4,1.867215837700496,0.0,0.66332495,0.0004676840502182,2200,52.37449264526367
maa2c,1,11500000,-0.8437298536300659,0.5,0.67082036,0.4,0.48989797,0.2,0.4,0.4,0.48989797,2.550351858139038,24.81092071533203,500.0,1.5,1.9531946454993885,0.0,1.2041595,0.0003841262768372,2300,51.30929946899414
maa2c,1,12000000,-0.067560464143753,0.2,0.4,0.5,0.67082036,0.5,0.5,0.2,0.4,2.535008192062378,23.38117408752441,500.0,1.4,1.9112586350005585,0.0,1.1135529,0.0002723908685102,2400,46.89746856689453
maa2c,1,12500000,-0.3661181628704071,0.6,0.66332495,0.4,0.66332495,0.4,0.489898,0.3,0.45825756,2.2163188457489014,26.20225143432617,500.0,1.7,2.495548010800121,0.0,1.2688577,0.0002988325334919,2500,53.13673782348633
maa2c,1,13000000,-0.2219917476177215,0.6,0.66332495,0.6,0.48989797,0.4,0.48989797,0.2,0.4,1.840889811515808,25.734451293945312,500.0,1.8,2.075771897699815,0.0,1.1661904,0.0003426385205814,2600,51.91288757324219
maa2c,1,13500000,-0.1668053269386291,0.5,0.5,0.2,0.4,0.4,0.489898,0.4,0.48989797,2.051138639450073,19.798561096191406,500.0,1.5,2.055312604097708,0.0,1.024695,0.0005509984860564,2700,39.93073272705078
maa2c,1,14000000,0.0365002825856208,0.6,0.48989794,0.6,0.66332495,0.4,0.48989797,0.4,0.48989797,1.702100396156311,25.24445343017578,500.0,2.0,2.066093629498209,0.0,1.0954452,0.0002927332103236,2800,50.4159049987793
maa2c,1,14500000,-0.220276728272438,0.8,0.8717798,1.0,0.6324555,0.5,0.67082036,0.8,0.4,1.9302570819854736,31.99263000488281,500.0,3.1,2.0549345799008734,0.0,1.4456832,0.0002681472787799,2900,64.42581176757812
maa2c,1,15000000,-0.6043722629547119,1.0,0.6324555,1.3,0.781025,0.9,0.83066237,1.0,0.4472136,2.1998889446258545,38.92181396484375,500.0,4.2,2.265319494399592,0.0,1.8330302,0.0010942151537392,3000,79.05237579345703
maa2c,1,15500000,-0.423007607460022,0.6,0.66332495,0.4,0.489898,0.8,0.6,0.8,0.4,1.1900662183761597,23.34434509277344,500.0,2.6,8.148929333600245,0.0,1.1135529,0.000996473449925,3100,47.534706115722656
maa2c,1,16000000,-0.0265278927981853,0.3,0.45825756,0.3,0.45825756,0.3,0.45825756,0.4,0.489898,1.0359134674072266,12.77083683013916,500.0,1.3,2.20820224380077,0.0,0.78102493,0.0002557744607304,3200,25.594730377197266
maa2c,1,16500000,-0.0311940182000398,0.3,0.45825756,0.7,0.64031243,0.7,0.6403124,0.8,0.6,1.4291242361068726,21.99162483215332,500.0,2.5,1.980921311299608,0.0,1.5,0.0002762218600555,3300,44.04563903808594
maa2c,1,17000000,-0.3248186707496643,1.1,0.53851646,0.9,0.29999998,0.7,0.78102493,1.2,0.59999996,1.1085326671600342,29.47518348693848,500.0,3.9,2.134596194399637,0.0,1.0440307,0.000531431689293,3400,59.600006103515625
maa2c,1,17500000,-0.3516202569007873,0.6,0.48989797,0.9,1.0440307,1.1,0.7,0.8,0.74833155,1.533920168876648,26.500173568725582,500.0,3.4,2.456568774499465,0.0,2.2891047,0.0006007922605657,3500,53.70358657836914
maa2c,1,18000000,-0.079990267753601,0.9,0.70000005,0.7,0.45825756,0.4,0.489898,0.8,0.4,1.3965613842010498,20.70599365234375,500.0,2.8,2.4704242191990486,0.0,0.7483315,0.0005494888299485,3600,41.57196807861328
maa2c,1,18500000,-0.3058299422264099,0.4,0.48989797,0.9,0.29999998,0.5,0.5,0.9,0.53851646,1.4674465656280518,18.56165313720703,500.0,2.7,2.170179218600242,0.0,1.1874342,0.0005986849675721,3700,37.73496627807617
maa2c,1,19000000,-0.4968909323215484,1.2,0.7483314,1.2,1.2489996,1.5,0.67082036,0.8,0.7483315,1.788300395011902,31.030447006225582,500.0,4.7,2.2100726725024287,0.0,2.0024984,0.0007569586018506,3800,63.0546760559082
maa2c,1,19500000,-0.6731998324394226,0.8,0.6,0.7,0.64031243,1.2,0.4,1.0,0.4472136,2.29651141166687,22.67216110229492,500.0,3.7,2.2344866954001192,0.0,1.0999999,0.0007666447986337,3900,46.69072341918945
maa2c,1,20000000,-0.3977458477020263,0.9,0.53851646,0.9,0.70000005,1.2,0.7483315,0.9,0.7,2.384764671325684,22.54316520690918,500.0,3.9,2.47746945050094,0.0,1.6401219,0.0002844331721388,4000,45.88182067871094
maa2c,2,500000,-0.1555771082639694,0.0,0.0,0.0,0.0,0.1,0.29999998,0.0,0.0,2.779092073440552,3.542310237884521,500.0,0.1,2.0681436648999805,0.0,0.29999998,0.0003399953926611,100,7.395774841308594
maa2c,2,1000000,0.2871358394622803,0.0,0.0,0.0,0.0,0.1,0.29999998,0.0,0.0,3.8190183639526367,4.46536922454834,500.0,0.1,2.3493437160010218,0.0,0.29999998,0.0002144398511453,200,8.356467247009277
maa2c,2,1500000,-0.1715521067380905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027093887329102,-0.1539913862943649,500.0,0.0,2.068683906996739,0.0,0.0,0.0002516624115822,300,0.0351214371621608
maa2c,2,2000000,0.3764649033546448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9086389541625977,0.4141160249710083,500.0,0.0,2.1282493257022,0.0,0.0,0.0002899359461738,400,0.0753022655844688
maa2c,2,2500000,0.2111929208040237,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.29999998,3.782606601715088,6.098299503326416,500.0,0.1,1.9999961975001497,0.0,0.29999998,0.0005104144220259,500,11.774212837219238
maa2c,2,3000000,-0.3924034535884857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.913231134414673,-0.3349471092224121,500.0,0.0,2.248797212498902,0.0,0.0,0.0003047454648993,600,0.1149126812815666
maa2c,2,3500000,0.1535632014274597,0.0,0.0,0.2,0.4,0.1,0.29999998,0.0,0.0,3.4302566051483154,22.00128173828125,500.0,0.3,2.066619997902308,0.0,0.45825756,0.0003558986058913,700,43.695438385009766
maa2c,2,4000000,-0.1218255385756492,0.0,0.0,0.1,0.29999998,0.1,0.29999998,0.0,0.0,4.063222408294678,14.151996612548828,500.0,0.2,2.0337927579006645,0.0,0.4,0.0002894454777371,800,28.547643661499023
maa2c,2,4500000,0.1366210430860519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187164783477783,0.4278153777122497,500.0,0.0,2.1325485038003533,0.0,0.0,0.0009141452653539,900,0.582388699054718
maa2c,2,5000000,0.8844127058982849,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,0.0,0.0,3.904859781265259,21.22800064086914,500.0,0.3,2.266552387898264,0.0,0.64031243,0.000253023283333,1000,40.68717575073242
maa2c,2,5500000,-0.1546991467475891,0.0,0.0,0.0,0.0,0.1,0.29999998,0.1,0.29999998,4.306334495544434,12.4547119140625,500.0,0.2,2.0887550835963338,0.0,0.4,0.0013057537457609,1100,25.218822479248047
maa2c,2,6000000,-1.3110638856887815,0.0,0.0,0.1,0.29999998,0.1,0.29999998,0.0,0.0,3.245771646499634,11.630536079406738,500.0,0.2,2.2825812284994758,0.0,0.4,0.0003168375805135,1200,25.88319969177246
maa2c,2,6500000,0.0909262970089912,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.29999998,2.858790397644043,15.844193458557127,500.0,0.3,2.1382177381019574,0.0,0.64031243,0.000170314792238,1300,31.506534576416016
maa2c,2,7000000,0.0074424790218472,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.4,1.6581275463104248,17.97952651977539,500.0,0.4,2.0295893239002907,0.0,0.66332495,0.0002983545660613,1400,35.94416809082031
maa2c,2,7500000,0.5186290740966797,0.1,0.29999998,0.0,0.0,0.3,0.45825756,0.4,0.489898,1.9365603923797607,30.562522888183597,500.0,0.8,2.359924598300131,0.0,0.97979593,0.0004530948709101,1500,60.08778762817383
maa2c,2,8000000,-0.3800317049026489,0.3,0.45825756,0.4,0.48989797,0.0,0.0,0.0,0.0,1.8755922317504885,24.10345458984375,500.0,0.7,2.1707223848992725,0.0,0.64031243,0.0004664313113219,1600,48.96697235107422
maa2c,2,8500000,-0.148479089140892,0.3,0.45825756,0.2,0.4,0.3,0.45825756,0.0,0.0,1.3947162628173828,24.9006290435791,500.0,0.8,2.3243160126003204,0.0,0.7483315,0.0002721544721855,1700,50.09821701049805
maa2c,2,9000000,-0.6605764627456665,0.3,0.45825756,0.1,0.29999998,0.1,0.29999998,0.1,0.29999998,2.3808717727661133,15.887681007385254,500.0,0.6,2.033293604002393,0.0,0.66332495,0.0002029106376516,1800,33.09651565551758
maa2c,2,9500000,-0.2782231867313385,0.3,0.64031243,0.3,0.45825756,0.1,0.29999998,0.3,0.45825756,1.9342060089111328,24.95722770690918,500.0,1.0,2.84558578599972,0.0,1.183216,0.0002911949654268,1900,50.47090148925781
maa2c,2,10000000,-0.1069367304444313,0.3,0.45825756,0.1,0.29999998,0.2,0.4,0.1,0.29999998,1.5664054155349731,18.156850814819336,500.0,0.7,2.082938638504129,0.0,0.9,0.0006491202820767,2000,36.5275764465332
maa2c,2,10500000,-0.2380458265542984,0.1,0.29999998,0.3,0.45825756,0.4,0.66332495,0.2,0.4,1.47684907913208,23.791025161743164,500.0,1.0,2.3068522001980454,0.0,0.8944272,0.0002192305919396,2100,48.058143615722656
maa2c,2,11000000,-0.8165715932846069,0.0,0.0,0.2,0.4,0.3,0.45825756,0.5,0.67082036,1.6696079969406128,19.112022399902344,500.0,1.0,1.959875669400208,0.0,1.0,0.0004498380584495,2200,39.8571891784668
maa2c,2,11500000,0.1990533769130706,0.5,0.92195445,0.7,0.64031243,0.1,0.29999998,0.6,0.66332495,2.338236093521118,35.778194427490234,500.0,1.9,2.363977820899163,0.0,1.6999999,0.0003247994873133,2300,71.15827941894531
maa2c,2,12000000,-0.1526889652013778,0.1,0.29999998,0.3,0.45825756,0.1,0.29999998,0.3,0.45825756,1.6430621147155762,14.571283340454102,500.0,0.8,1.8177383343019755,0.0,0.97979593,0.000642387925251,2400,29.44794464111328
maa2c,2,12500000,-0.6121479272842407,0.1,0.29999998,0.4,0.48989797,0.3,0.45825756,0.4,0.489898,1.5485285520553589,19.420747756958008,500.0,1.2,6.12870413579949,0.0,0.59999996,0.0008526451040228,2500,40.06579208374024
maa2c,2,13000000,0.0486489944159984,0.4,0.48989797,0.5,0.67082036,0.6,0.48989797,0.6,0.66332495,1.9755363464355469,31.02608871459961,500.0,2.1,1.9207662419968985,0.0,1.3,0.0002933084346515,2600,61.95487976074219
maa2c,2,13500000,-0.2407250702381134,0.6,0.8,0.7,0.45825756,0.6,0.66332495,0.3,0.64031243,1.7584956884384155,28.379243850708008,500.0,2.2,2.054235903598601,0.0,1.4696939,0.0006314985197272,2700,57.23993682861328
maa2c,2,14000000,-0.3872500360012054,0.8,0.74833155,0.5,0.67082036,0.3,0.45825756,0.4,0.489898,1.5651293992996216,24.45401763916016,500.0,2.0,2.026700188600808,0.0,1.0954452,0.0003351480142899,2800,49.68253707885742
maa2c,2,14500000,-0.6268699169158936,0.7,0.45825756,0.2,0.4,0.4,0.489898,0.4,0.48989797,1.3447645902633667,20.34643173217773,500.0,1.7,2.243598633901274,0.0,0.781025,0.0007948544643061,2900,41.94660186767578
maa2c,2,15000000,-0.605996310710907,1.1,0.29999998,0.9,0.7,1.4,0.8,0.7,0.64031243,1.6736546754837036,42.10628509521485,500.0,4.1,1.8639113857992924,0.0,1.6999999,0.0003769103487753,3000,85.424560546875
maa2c,2,15500000,-0.2092034965753555,0.6,0.66332495,0.6,0.48989797,0.4,0.48989797,0.7,0.9,1.2471429109573364,21.95431327819824,500.0,2.3,4.513068226297037,0.0,1.4177446,0.0005077247706994,3100,44.32703399658203
maa2c,2,16000000,-0.4945125877857208,0.8,0.6,0.8,0.74833155,0.6,0.66332495,0.5,0.5,1.5704020261764526,23.049541473388672,500.0,2.7,1.9361441597997329,0.0,1.3453624,0.0004263745131826,3200,47.08810806274414
maa2c,2,16500000,0.0286097601056098,1.1,0.53851646,0.8,0.97979593,0.7,0.45825756,1.2,1.0770329,1.6930824518203735,32.038421630859375,500.0,3.8,2.22968735890172,0.0,1.6613247,0.0006446233540355,3300,64.01962280273438
maa2c,2,17000000,-0.2000865787267685,0.5,0.5,0.6,0.48989797,0.4,0.48989797,0.4,0.489898,1.300613284111023,15.801013946533203,500.0,1.9,2.116583847401489,0.0,1.0440307,0.0003411414374792,3400,32.002201080322266
maa2c,2,17500000,-0.1389029175043106,0.5,0.67082036,0.8,0.6,0.4,0.48989797,0.5,0.67082036,1.0264776945114136,17.393924713134766,500.0,2.2,8.357270679798967,0.0,1.6,0.0008432074441185,3500,35.06565475463867
maa2c,2,18000000,-0.0906024202704429,0.8,0.6,0.7,0.45825756,0.5,0.67082036,0.6,0.66332495,1.1923744678497314,18.68648338317871,500.0,2.6,6.077703711099457,0.0,1.4282856,0.0005329659677267,3600,37.55417251586914
maa2c,2,18500000,-0.0428695939481258,0.7,0.64031243,0.9,0.7,0.7,0.64031243,0.8,0.8717798,1.21783709526062,21.7691707611084,500.0,3.1,2.1393137611987187,0.0,2.118962,0.0017026210548309,3700,43.62408065795898
