entropy_coef,environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
0.1,340000,-0.9286566972732544,0.32083333,0.32766888,0.03888889,0.09606454,0.13472223,0.21968606,4.538032054901123,5.713840484619141,34.416666666666664,0.49444446,0.1509777129999747,19.593614322585363,0.4451037,0.0860027142119363,680,13.284994125366213
0.1,350000,0.6490044593811035,0.32424247,0.32351944,0.12727273,0.18357734,0.21515153,0.17886491,4.458469390869141,11.828605651855469,37.63636363636363,0.6666667,0.159635736636367,11.546528224950857,0.44946656,0.0495096293780453,700,22.35920143127441
0.1,360000,-0.1096836403012275,0.14500001,0.21161416,0.13333334,0.1795055,0.27500004,0.3119161,4.446271896362305,13.038423538208008,37.9,0.55333334,0.1694610937001016,15.062868252759827,0.45097426,0.0661309481417153,720,26.296215057373047
0.1,370000,-0.7595660090446472,0.09166667,0.225,0.05,0.1,0.1059524,0.13887812,4.511508464813232,3.4347984790802,46.4,0.24761903,0.1927456540999628,10.8,0.2988925,0.044490529310464,740,8.388729095458984
0.1,380000,-0.0533313192427158,0.1825,0.27884808,0.1,0.16124515,0.1775,0.20629166,4.613424777984619,8.654264450073242,43.1,0.46000004,0.185010976599915,12.259282197584,0.39038444,0.0522447555409876,760,17.415191650390625
0.1,390000,0.1934932470321655,0.35995674,0.33164507,0.12878788,0.20524572,0.13506494,0.16783477,4.580076694488525,10.745970726013184,38.18181818181818,0.6238095,0.159390851545471,13.796034883704692,0.36484906,0.0580637366431598,780,21.104955673217773
0.1,400000,-1.502195954322815,0.1388889,0.16101529,0.045238096,0.09431098,0.08650793,0.15651026,4.642922401428223,2.0869455337524414,45.8,0.27063495,0.1889392036000572,12.6,0.28798044,0.0520767414183392,800,7.178283214569092
0.1,410000,-1.2203965187072754,0.17824073,0.31292838,0.18584657,0.29448006,0.12500001,0.22694631,4.512139320373535,8.40115737915039,35.0,0.4890873,0.1541516512498522,18.44812546936228,0.44579208,0.0808257173371465,820,19.24310874938965
0.1,420000,-0.0874532461166381,0.060000002,0.12806249,0.13333334,0.23333335,0.2666667,0.29401436,4.406250953674316,11.9749116897583,41.2,0.45999998,0.1696920888000022,12.114454176726248,0.47370878,0.0502543355446683,840,24.12472915649414
0.1,430000,-0.3763988018035888,0.1375,0.1981541,0.32500002,0.30096295,0.16329366,0.18146455,4.567619800567627,8.89760971069336,32.583333333333336,0.62579364,0.1536077366665722,17.031629073253356,0.4461664,0.0808396423949249,860,18.54801750183105
0.1,440000,-0.3223802745342254,0.1978355,0.2229038,0.22056279,0.23655842,0.11363637,0.15189347,4.4864888191223145,5.9837822914123535,36.90909090909091,0.5320346,0.1625815789999581,14.650191096827156,0.43440047,0.0636240403682074,880,12.612324714660645
0.1,450000,-0.2307339608669281,0.06329365,0.10323736,0.1920635,0.3098655,0.175,0.20899893,4.399065971374512,8.82984447479248,41.9,0.43035716,0.1768447222000759,12.995768542106312,0.39965308,0.055043731108551,900,18.121156692504883
0.1,460000,-2.2368834018707275,0.060000002,0.091651514,0.1402381,0.14480595,0.14095238,0.2159113,4.479905605316162,3.901211500167847,46.4,0.3411905,0.2110452034998161,10.8,0.2670534,0.0489351439850975,920,12.276189804077148
0.1,470000,0.1313407868146896,0.20058922,0.21781528,0.20799662,0.2357421,0.28207073,0.34932092,4.148429393768311,11.462371826171877,33.25,0.6906566,0.1420181010832948,15.578430601315397,0.39196566,0.0669034250458745,940,22.66206169128418
0.1,480000,-1.3517957925796509,0.16666667,0.2247333,0.1590909,0.2896675,0.23658009,0.23986845,4.309501647949219,9.812021255493164,35.45454545454545,0.56233764,0.152081921727255,16.891975697804167,0.4158301,0.073254626954859,960,22.327634811401367
0.1,490000,1.0672695636749268,0.39541668,0.34728336,0.2811111,0.34868535,0.10097222,0.13512404,4.305733680725098,20.226411819458008,28.5,0.77750003,0.1225029203998929,14.61677118928801,0.35433918,0.0648987558401671,980,38.31828308105469
0.1,500000,-1.1789175271987915,0.19891776,0.2567204,0.15054113,0.14754865,0.2159091,0.22631365,4.30834436416626,5.952208995819092,41.27272727272727,0.56536794,0.1745438439093876,12.505205527669515,0.40414822,0.0533462698408969,1000,14.262252807617188
0.1,510000,0.3869948983192444,0.26919192,0.2981364,0.23636363,0.23070142,0.17929293,0.18297471,4.215334892272949,12.595080375671388,29.90909090909091,0.6848485,0.1239382515455376,16.80613819387832,0.42553917,0.0701885744528904,1020,24.416170120239254
0.1,520000,-1.7762327194213867,0.2060606,0.24815205,0.13484849,0.18673897,0.04090909,0.08743357,4.281820297241211,4.082796096801758,39.09090909090909,0.38181818,0.165067864272797,15.029997553102962,0.47062472,0.0634716562513064,1040,11.718057632446287
0.1,530000,-0.7388899326324463,0.2763889,0.36173826,0.2,0.32977265,0.2140873,0.20315087,4.363888263702393,9.925517082214355,35.5,0.6904762,0.1519292325835219,14.097872179871684,0.44352227,0.0611855352514977,1060,21.328813552856445
0.1,540000,-1.451926589012146,0.125,0.21489662,0.1802381,0.15540178,0.047619052,0.10432811,4.441428661346436,2.9365453720092773,44.7,0.35285714,0.1890729226000075,10.991360243391169,0.3554704,0.0463610995244995,1080,8.776944160461426
0.1,550000,-0.0754316821694374,0.22597404,0.22561547,0.1461039,0.21016303,0.29458874,0.3268764,4.184077262878418,8.533180236816406,32.27272727272727,0.6666667,0.1350424754544457,15.439564931993912,0.4494666,0.0656252995492225,1100,17.21722412109375
0.1,560000,-1.8625739812850952,0.21969698,0.2930653,0.12283551,0.17994194,0.23409091,0.3130264,4.0235772132873535,6.200826168060303,34.27272727272727,0.5766234,0.145553020909078,17.341966487480377,0.46738815,0.0734794459938816,1120,16.126800537109375
0.1,570000,-1.7811635732650757,0.18428573,0.22942352,0.116666675,0.18333334,0.06666667,0.2,4.2547149658203125,3.698607921600342,43.0,0.36761904,0.1761839982998935,12.751470503436064,0.42662415,0.0522475925015947,1140,10.959543228149414
0.1,580000,-1.360733985900879,0.3187729,0.33019325,0.13058609,0.14880139,0.1698718,0.29438365,4.09001350402832,6.660188674926758,33.15384615384615,0.6192307,0.1425951630000362,16.322924671224982,0.4365681,0.070073776714801,1160,16.041845321655273
0.1,590000,-0.7458232045173645,0.19791667,0.2512907,0.3703704,0.2664552,0.23958333,0.23516458,4.020035743713379,19.21879196166992,25.83333333333333,0.8078704,0.1176306735831834,16.945173026230478,0.34498507,0.0786319601646445,1180,39.929229736328125
0.1,600000,-1.350057601928711,0.16666667,0.22874272,0.09747475,0.10760539,0.10656566,0.15867752,4.322110652923584,2.859088897705078,43.54545454545455,0.37070712,0.1828501284546126,13.825954751603536,0.36268955,0.0579564571689746,1200,8.418292999267578
0.1,610000,-1.0427472591400146,0.09886363,0.1530425,0.19065657,0.21776552,0.23547979,0.27043152,4.244605541229248,5.557215690612793,38.54545454545455,0.52500004,0.1605151693636964,17.285641105546304,0.38163325,0.0719275282233849,1220,13.199925422668455
0.1,620000,-0.7108529806137085,0.14345239,0.13321769,0.2815476,0.22496612,0.16964287,0.21134306,3.774194240570069,7.696305751800537,43.3,0.5946428,0.184784305300036,12.157713600837948,0.378306,0.0531314953205064,1240,16.81431770324707
0.1,630000,-0.7780210971832275,0.084848486,0.12662172,0.29150435,0.21269311,0.31185067,0.30020612,4.141839027404785,7.958756446838379,36.81818181818182,0.68820345,0.1507799012726371,15.741191948735716,0.34931257,0.0649547666647597,1260,17.473554611206055
0.1,640000,0.7162581086158752,0.33658734,0.22574663,0.32420635,0.25787655,0.18365079,0.17253363,3.712591648101807,12.862826347351074,23.73333333333333,0.84444445,0.1040424101334186,15.74152329209456,0.3247031,0.0705394117484158,1280,24.293136596679688
0.1,650000,-1.224337816238403,0.18076922,0.19146825,0.20512821,0.2735791,0.274359,0.31191543,3.9510817527771,7.153341293334961,31.76923076923077,0.6602564,0.1315510994616208,16.77981317469044,0.43909088,0.0693324888310954,1300,16.75535774230957
0.1,660000,-0.8091906309127808,0.13672161,0.13431565,0.22902933,0.2052339,0.3442308,0.22435531,4.144350051879883,8.19919204711914,36.15384615384615,0.7099817,0.1507830542307671,15.825228902688432,0.34699863,0.0666921441698273,1320,18.016765594482425
0.1,670000,1.491140604019165,0.3663781,0.21160536,0.29386723,0.21386418,0.3397547,0.2841287,3.741368532180786,21.4863395690918,18.545454545454547,1.0,0.0784311347272457,10.138707433876966,0.0,0.0433183635664961,1340,39.99039840698242
0.1,680420,-0.806850790977478,0.19871794,0.20004931,0.15256411,0.16535975,0.24358974,0.27892792,4.155467987060547,4.278504848480225,33.46153846153846,0.59487176,0.1463864174614242,17.94699625442132,0.446419,0.0784018862697375,1361,10.170711517333984
0.1,690420,0.0397764295339584,0.34093916,0.28362358,0.21388888,0.22046179,0.26375663,0.21708982,3.652452230453491,13.455450057983398,31.416666666666668,0.8185847,0.1353074128332233,16.63559603848193,0.28028768,0.0720260442846651,1381,26.83134651184082
0.1,700420,-1.1011919975280762,0.14696969,0.22549811,0.13528138,0.12693287,0.11450217,0.15269332,4.162214279174805,2.5469603538513184,41.90909090909091,0.39675328,0.1717072850910468,13.66118952264237,0.3995749,0.0563225412787139,1401,7.296304702758789
0.1,710420,-1.1408700942993164,0.27576926,0.21714604,0.2652137,0.2386864,0.30517095,0.23703788,3.822134971618652,13.828044891357422,24.153846153846157,0.84615386,0.1039326824616532,14.298177150339312,0.36080122,0.0610333323218195,1421,29.93782997131348
0.1,720420,0.1230412647128105,0.15064937,0.16869238,0.24155845,0.25142837,0.16623378,0.18733838,3.846626043319702,6.588817119598389,33.72727272727273,0.5584416,0.1439489309089946,15.99483387671787,0.48523483,0.0702002616509117,1441,12.931551933288574
0.1,730420,-0.5578961968421936,0.1790278,0.19679195,0.27597222,0.29395723,0.25214285,0.22089641,3.839114427566528,7.239555835723877,29.916666666666668,0.70714283,0.1297955524167567,16.209350867803302,0.42041847,0.0708383554037907,1461,15.594903945922852
0.1,740420,-0.0667608976364135,0.23737375,0.24517797,0.1931277,0.17068754,0.19709598,0.15106304,3.9896233081817623,6.872161865234375,35.666666666666664,0.6275974,0.1472430234167253,16.54958878307521,0.40234846,0.0687740702415107,1481,13.877845764160156
0.1,750420,-0.9150351285934448,0.30511364,0.27236027,0.21498467,0.19317718,0.26275253,0.26588905,3.8820548057556152,7.910243988037109,29.1875,0.78285086,0.1300495825001917,17.482915767971885,0.33851674,0.0782600264861485,1501,17.650558471679688
0.1,760420,-0.7171829342842102,0.19459708,0.19319524,0.2916667,0.20111108,0.29945055,0.21935628,3.885888576507568,6.1785807609558105,29.307692307692307,0.78571427,0.1244748959232031,18.91025206431936,0.33852577,0.0808522671272719,1521,13.79152774810791
0.1,770420,-1.5673006772994995,0.20744048,0.20643863,0.1820238,0.16242939,0.27720237,0.2316165,3.79526686668396,3.155442237854004,30.5,0.6666666,0.1407644472142887,17.59362709294801,0.3993422,0.0818298458136099,1541,9.445486068725586
0.1,780830,-2.12931489944458,0.33393943,0.20091617,0.1290909,0.13218515,0.20363636,0.21539466,3.569987773895264,3.611523151397705,36.09090909090909,0.6666667,0.1524149568183268,14.606689286105404,0.382707,0.0629084942755811,1562,11.48167610168457
0.1,790830,-1.6913471221923828,0.284127,0.18955646,0.2733631,0.24454214,0.3202877,0.28309965,3.279555559158325,8.834097862243652,23.3125,0.87777776,0.1030907695000564,16.026223627230465,0.25855726,0.0712581683090954,1582,21.05088996887207
0.1,800830,-0.727528989315033,0.26601732,0.25076485,0.22056279,0.20252039,0.30562773,0.20507446,3.949021816253662,9.502805709838867,25.90909090909091,0.7922078,0.1085193207274476,17.359590199680014,0.3518498,0.0732962767687649,1602,20.460668563842773
0.1,810830,0.234579786658287,0.26037037,0.24075384,0.2638889,0.2625669,0.28685185,0.22400779,3.539297342300415,10.259970664978027,22.066666666666663,0.81111115,0.0966430362665657,15.070795894341112,0.37940827,0.0668979424224858,1622,20.05078125
0.1,820830,0.7240146398544312,0.13095239,0.21061674,0.30476192,0.27598515,0.4214286,0.31335542,3.4424569606781006,15.567015647888184,22.428571428571427,0.85714287,0.0980447248569882,12.943361705712237,0.3499271,0.0567257296972824,1642,29.68600273132324
0.1,830830,-1.1237112283706665,0.3672161,0.3060472,0.26813185,0.29693112,0.24926741,0.2306858,3.3667445182800293,10.520026206970217,28.923076923076923,0.88461536,0.1317571643076707,14.46194762105308,0.2878198,0.0657382877814953,1662,23.2874755859375
0.1,840830,-0.6016074419021606,0.27678573,0.20269847,0.221627,0.26407373,0.22658731,0.19519171,3.381855010986328,9.107345581054688,30.166666666666668,0.72499996,0.1289779367499098,15.109783438406904,0.40645826,0.0638663096199287,1682,19.41790580749512
0.1,850830,0.6203963160514832,0.3842491,0.3171538,0.35201466,0.33518177,0.21245421,0.2873005,3.640814304351807,15.371549606323242,25.923076923076923,0.94871795,0.110773793615408,15.657200547801732,0.17764623,0.068304699404317,1702,29.50230598449707
0.1,861310,-0.2534665763378143,0.39908424,0.31135067,0.25210622,0.2781054,0.21419413,0.16683173,3.434962749481201,8.329487800598145,27.53846153846154,0.86538464,0.1224910512305191,15.702108553240596,0.31948555,0.0696736345916763,1723,17.165908813476562
0.1,871310,-0.0888592898845672,0.17916667,0.15032756,0.26666668,0.27037355,0.32500002,0.2748316,3.7173354625701904,7.4955668449401855,33.416666666666664,0.7708333,0.1479760824167897,14.619954020295534,0.40127835,0.0649032551093975,1743,15.168851852416992
0.1,881310,0.7325490117073059,0.36134258,0.17996505,0.30555555,0.2369104,0.28310186,0.25513366,3.4288885593414307,14.294662475585938,20.416666666666668,0.95,0.088644236916707,14.337935307738311,0.16583122,0.0628813122737949,1763,27.12422752380371
0.1,891310,-0.5303974151611328,0.23863491,0.2558932,0.28542858,0.26831847,0.25815874,0.24756731,3.519813537597656,6.830997467041016,27.2,0.78222215,0.1180900831335141,15.03861695768597,0.3735449,0.0658031643602678,1783,14.722789764404297
0.1,901310,-1.851688265800476,0.28672287,0.2683325,0.20869708,0.21281157,0.28905421,0.32691848,3.647432327270508,8.516437530517578,27.1875,0.7844742,0.1131717515000332,17.457873402851792,0.3485906,0.0730659894309734,1803,20.736251831054688
0.1,911310,-0.2242598235607147,0.3681319,0.2991259,0.22185594,0.21686186,0.35506713,0.30584595,3.630492687225342,12.505440711975098,20.0,0.94505495,0.0827707808460288,13.044303206911673,0.19033524,0.0547229289617936,1823,25.459400177001957
0.1,921310,0.2317275255918502,0.32442132,0.2653865,0.28506944,0.2800435,0.1587963,0.12223187,3.419863224029541,7.467766284942627,27.25,0.768287,0.1206920275834212,17.649952785583686,0.34338707,0.0788161582686927,1843,14.47207736968994
0.1,931740,-1.6262978315353394,0.23928571,0.26284733,0.16190477,0.1748177,0.18928573,0.23025484,3.698735475540161,3.8337206840515137,38.8,0.59047616,0.1611615367001832,13.12097557348538,0.44170356,0.0556441895932774,1864,10.920037269592283
0.1,941740,0.7309362292289734,0.33613443,0.24019153,0.3035948,0.19487798,0.2762372,0.21404429,3.5302445888519287,16.84253692626953,22.0,0.9159664,0.095147989647183,13.473285114058331,0.25013238,0.0585981215839073,1884,32.223201751708984
0.1,952130,-1.6675543785095217,0.14804293,0.15531427,0.23241794,0.22474912,0.29491794,0.21960184,3.4699721336364746,5.0398359298706055,33.416666666666664,0.6753788,0.1467818184999032,15.09115819132367,0.40367824,0.0684223259000197,1905,13.414780616760254
0.1,962130,-3.2377259731292725,0.16616163,0.23995481,0.12950939,0.20303613,0.24834056,0.31991932,3.5502889156341557,6.409832954406738,33.72727272727273,0.54401153,0.1527159124544513,18.305939965391804,0.4509466,0.0830019785357602,1925,19.29511833190918
0.1,972600,0.0613055676221847,0.28717953,0.28421086,0.27564102,0.20637442,0.3910256,0.25575554,3.1908364295959477,9.98134708404541,25.53846153846154,0.9538461,0.1136678274615405,13.333678496518534,0.15988162,0.0591614177205382,1946,19.8400821685791
0.1,983090,-1.1411458253860474,0.12,0.1659094,0.37333333,0.31604034,0.33333334,0.28205594,3.5979888439178467,8.152830123901367,22.33333333333333,0.82666665,0.0993702287333993,16.783589868943082,0.35677567,0.074694947034118,1967,18.58795166015625
0.1,993580,-0.03866733238101,0.316342,0.25747138,0.22132035,0.2378356,0.26266235,0.20641029,3.105792284011841,6.314022064208984,35.81818181818182,0.8003247,0.1552379341818033,13.71010365200644,0.34093228,0.060175666220159,1988,12.705378532409668
